Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
15153129734,"Jul 18, 2025, 9:44:36 AM",Zwift - Mend on The Classic in Watopia,Virtual Ride,,1987,10.53,146.0,8,false,,,activities/16180904993.fit.gz,,,1987.0,1987.0,10532.9,14.72,5.301,112.0,0.0,2.2,43.4,7.7,0.1,,,126.0,95.0,146.0,128.0,,71.0,135.0,,,8.0,,,,,,,,,73.0,1988.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.301,0.0,,,,,,,19.0,59.0,,,,,,,,,,,,,media/28ea2237-f661-4e2c-8066-0838b067aa86.jpg|media/a91d4c56-50a8-404d-8322-54ffcc5ba15c.jpg|media/57626810-c73f-4bc8-91fd-52facd0a9952.jpg|media/426e0b4c-09d5-4c8b-9e57-967380656d3f.mp4
15147454395,"Jul 17, 2025, 6:00:44 PM",Zwift - EF Pro Cycling's Red Day Workout on Volcano Flat in Watopia,Virtual Ride,"",2716,19.97,156.0,23,false,,,activities/16174640051.fit.gz,,,2716.0,2716.0,19973.9,11.82,7.354,83.0,0.0,-6.2,20.0,6.5,0.0,,,128.0,95.0,156.0,137.0,,93.0,240.0,,,23.0,,,,,,,,,97.0,2717.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.354,0.0,,,,,,,46.0,78.0,,,,,,,,,,,,,""
15134872812,"Jul 16, 2025, 3:10:46 PM",Zwift - #8 on Figure 8 in Watopia,Virtual Ride,"",3609,24.22,175.0,55,false,,,activities/16160888280.fit.gz,,,3609.0,3609.0,24226.4,17.24,6.713,211.0,0.0,-6.2,57.8,12.1,0.2,,,128.0,93.0,175.0,146.0,,99.0,340.0,,,55.0,,,,,,,,,117.0,3610.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.713,0.0,,,,,,,88.0,94.0,,,,,,,,,,,,,""
15109639874,"Jul 14, 2025, 10:12:10 AM",Lunch Run,Run,,3509,6.83,162.0,34,false,,,activities/16133361523.fit.gz,,,3509.0,3290.0,6837.0,3.62,2.078,18.0,18.0,32.0,38.6,11.3,0.0,,,,,162.0,144.0,,121.0,328.0,,,34.0,,,,,,,,,118.0,3510.0,,,0.0,,1.0,6929.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.948,1940.1,,,,9362.0,,,88.0,95.0,2.106,,,,,,,,,,,,""
15101877314,"Jul 13, 2025, 2:15:48 PM",Zwift - Easy Hour on Sand And Sequoias in Watopia,Virtual Ride,,3694,25.41,141.0,14,false,,,activities/16124751319.fit.gz,,,3694.0,3628.0,25410.1,13.8,7.004,181.0,0.0,11.2,82.6,8.8,0.0,,,124.0,89.0,141.0,127.0,,85.0,293.0,,,14.0,,,,,,,,,84.0,3695.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.879,0.0,,,,,,,47.0,68.0,,,,,,,,,,,,,media/23df8b66-2603-4ba2-8598-f554ba27127a.jpg|media/9a53abd2-53f9-4f54-ba49-8638698c011c.jpg|media/9f2fd275-229b-4306-a49a-05067ca8737e.jpg|media/53d33e3b-33b4-425b-a55c-162866a89872.mp4
14996367106,"Jul 3, 2025, 2:27:17 PM",Afternoon Ride,Ride,"",8415,36.88,179.0,146,false,,,activities/16008739310.fit.gz,,,8415.0,6557.0,36886.3,12.1,5.625,147.0,146.2,35.4,62.4,32.0,0.0,,,,,179.0,155.0,,,735.0,,,146.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.383,134.3,,,,,,,,,,,,,,,,,,,,,media/A486CD5A-E077-4552-9814-EBE9081EACF2.jpg
14951893428,"Jun 29, 2025, 7:48:06 AM",My first half marathon 🥵,Run,"",9099,21.21,187.0,433,false,,,activities/15959830488.fit.gz,,,9099.0,9083.0,21213.2,3.8,2.335,134.8,131.0,4.0,39.0,17.9,0.0,,,,,187.0,175.0,,136.0,1269.0,,,433.0,,,,,,,,,137.0,9100.0,0.0,,0.0,,1.0,21515.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.331,0.0,,,,26044.0,,,307.0,110.0,2.369,,,,,,,,,,,,media/C4E65DC8-C099-425B-BE1D-40BEFBA96C12.jpg|media/0B38B657-9DB7-4517-8988-047CFE714387.jpg
14932300400,"Jun 27, 2025, 12:49:54 PM",Afternoon Run,Run,,3083,6.58,162.0,36,false,,,activities/15938279838.fit.gz,,,3083.0,2845.0,6587.0,3.92,2.315,42.4,40.2,33.2,42.8,21.8,0.0,,,,,162.0,147.0,,136.0,314.0,,,36.0,,,,,,,,,130.0,3084.0,,,0.0,,1.0,6685.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.137,1232.9,,,,8304.0,,,94.0,105.0,2.35,,,,,,,,,,,,""
14915476519,"Jun 25, 2025, 2:22:50 PM",Afternoon Run,Run,,2529,5.20,161.0,44,false,,,activities/15919905561.fit.gz,,,2529.0,2364.0,5200.7,3.76,2.2,113.4,109.6,34.2,84.0,47.4,0.1,,,,,161.0,151.0,,128.0,255.0,,,44.0,,,,,,,,,124.0,2530.0,,,0.0,,1.0,5694.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.056,1235.2,,,,6756.0,,,70.0,100.0,2.409,,,,,,,,,,,,""
14901420956,"Jun 24, 2025, 2:16:14 PM",Zwift - FTP Ramp Test [Lite] on Tempus Fugit in Watopia,Virtual Ride,,1527,11.96,178.0,16,false,,,activities/15904787507.fit.gz,,,1527.0,1497.0,11959.2,11.06,7.989,20.0,0.0,12.6,17.6,2.5,0.0,,,121.0,85.0,178.0,138.0,,104.0,148.0,,,16.0,,,,,,,,,128.0,1528.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.832,0.0,,,,,,,45.0,103.0,,,,,,,,,,,,,media/86b2a851-cf69-449b-af28-0377dea6f5f6.jpg|media/18b22086-582b-45c5-b3ab-2a16626e0641.jpg|media/c2c00fd8-a58b-437d-819a-38e54623504c.mp4
14879994024,"Jun 22, 2025, 8:45:21 AM",Morning Run,Run,,5750,10.80,165.0,60,false,,,activities/15881480248.fit.gz,,,5750.0,5502.0,10800.8,3.5,1.963,369.8,368.2,34.6,114.0,49.2,0.0,,,,,165.0,145.0,,116.0,562.0,,,60.0,,,,,,,,,114.0,5753.0,,,0.0,,1.0,12552.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.878,3177.1,,,,15370.0,,,115.0,85.0,2.281,,,,,,,,,,,,""
14860761856,"Jun 20, 2025, 1:43:51 PM",Afternoon Run,Run,,3094,6.46,170.0,48,false,,,activities/15860551444.fit.gz,,,3094.0,2910.0,6462.8,4.28,2.221,90.2,89.6,26.8,48.2,47.5,0.0,,,,,170.0,150.0,,133.0,338.0,,,48.0,,,,,,,,,128.0,3096.0,,,0.0,,1.0,6682.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.089,2083.1,,,,8152.0,,,78.0,96.0,2.296,,,,,,,,,,,,""
14852308838,"Jun 19, 2025, 5:25:00 PM",Zwift - Final Sharpen on Ocean Lava Cliffside Loop in Watopia,Virtual Ride,,1813,10.52,160.0,16,false,,,activities/15851349127.fit.gz,,,1813.0,1813.0,10519.4,12.3,5.802,116.0,0.0,0.4,79.6,13.5,0.7,,,124.0,86.0,160.0,137.0,,100.0,173.0,,,16.0,,,,,,,,,108.0,1814.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.802,0.0,,,,,,,32.0,81.0,,,,,,,,,,,,,media/032f79e2-8f13-415d-b60c-e5e51ea5be98.jpg|media/fe3b505a-d4c0-4b5a-bdaf-e096b2370fe0.jpg|media/99afbf52-f7a1-45fc-b7a6-2eecf62306f8.mp4
14828478093,"Jun 17, 2025, 2:15:07 PM",Zwift - Taper Steady on 2015 Worlds Course in Richmond,Virtual Ride,,3018,20.97,161.0,34,false,,,activities/15825647693.fit.gz,,,3018.0,3018.0,20973.2,17.24,6.949,180.0,0.0,4.2,64.6,13.9,0.1,,,120.0,82.0,161.0,142.0,,103.0,298.0,,,34.0,,,,,,,,,108.0,3019.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.949,1047.1,,,,,,,54.0,81.0,,,,,,,,,,,,,media/b2c464b2-9ee1-4415-ba8b-48e17f99f8ea.jpg|media/a7c53a61-0aff-4153-8090-74ad0e485cbc.jpg|media/f137b81c-a215-43e5-9572-6642bf3895ab.jpg|media/e22b13bc-a506-4ce2-a031-3a1a66de87cd.mp4
14816638294,"Jun 16, 2025, 10:59:15 AM",Lunch Run,Run,,4940,10.26,148.0,22,false,,,activities/15812901844.fit.gz,,,4940.0,4882.0,10268.7,3.94,2.103,24.4,25.8,34.0,42.0,19.6,0.0,,,,,148.0,137.0,,123.0,524.0,,,22.0,,,,,,,,,122.0,4942.0,,,0.0,,1.0,10344.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.079,3230.4,,,,13536.0,,,113.0,91.0,2.119,,,,,,,,,,,,""
14807005117,"Jun 15, 2025, 12:01:34 PM",Zwift - Taper Time on Tick Tock in Watopia,Virtual Ride,,3014,23.57,152.0,18,false,,,activities/15802392062.fit.gz,,,3014.0,3014.0,23572.5,13.74,7.821,65.0,0.0,-6.4,28.0,4.4,0.0,,,127.0,88.0,152.0,132.0,,98.0,282.0,,,18.0,,,,,,,,,105.0,3015.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.821,0.0,,,,,,,51.0,78.0,,,,,,,,,,,,,media/1104731b-eb4a-463c-ac4e-9695902bb7e7.jpg|media/c1d157b5-3c91-49b3-8343-8d09a236e370.jpg|media/25ef9924-9a1c-4d41-84d6-e1c3ad2e8ee3.jpg|media/d4f53fd3-efc3-437c-bcd4-52627b34569c.mp4
14784814355,"Jun 13, 2025, 8:12:46 AM",Zwift - The Long Ride on Roule Ma Poule in France,Virtual Ride,,6016,41.48,160.0,97,false,,,activities/15778323203.fit.gz,,,6016.0,6016.0,41486.8,15.36,6.896,309.0,0.0,10.4,120.8,9.7,0.0,,,123.0,83.0,160.0,143.0,,102.0,583.0,,,97.0,,,,,,,,,106.0,6017.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.896,0.0,,,,,,,104.0,79.0,,,,,,,,,,,,,media/37f0b0f0-da4e-419b-90b9-5d4220c94aee.jpg|media/0256f4f8-6bb9-41f2-855a-e91011d47d0f.jpg|media/6d7628d3-66e1-48a6-ad04-ed71fe80a299.jpg|media/f7c1cc8f-a8c9-44f6-b838-a7b80cd9e55e.mp4
14777047358,"Jun 12, 2025, 8:03:48 AM",Morning Run,Run,,2544,5.83,183.0,95,false,,,activities/15769941148.fit.gz,,,2544.0,2406.0,5832.9,4.26,2.424,84.4,81.2,33.4,56.4,30.8,0.0,,,,,183.0,164.0,,142.0,313.0,,,95.0,,,,,,,,,142.0,2545.0,,,0.0,,1.0,6142.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.293,1225.1,,,,6502.0,,,79.0,106.0,2.553,,,,,,,,,,,,""
14763470946,"Jun 11, 2025, 8:21:17 AM",Zwift - Low-Cadence Intervals on Loopin Lava in Watopia,Virtual Ride,,3045,18.96,161.0,33,false,,,activities/15755311227.fit.gz,,,3045.0,3015.0,18964.0,15.36,6.29,221.0,0.0,1.2,131.8,11.7,0.1,,,121.0,70.0,161.0,137.0,,99.0,284.0,,,33.0,,,,,,,,,106.0,3046.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.228,0.0,,,,,,,52.0,79.0,,,,,,,,,,,,,media/a7ea4f8d-c269-4fc5-b7f0-91da4baa2547.jpg|media/c1585dfd-90a0-4483-a408-c23c358a8979.jpg|media/238ad762-bdbb-4b35-a6e0-0398df3a0893.jpg|media/acb04c9b-82d4-4c4c-91c4-c4314c6e7864.mp4
14777047096,"Jun 10, 2025, 12:07:26 PM",Afternoon Yoga,Yoga,,1187,0,113.0,2,false,,,activities/15769940998.fit.gz,,,1187.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,113.0,82.0,,0.0,52.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14744694939,"Jun 9, 2025, 1:08:46 PM",Zwift - Step-Down Intervals on BRAEk-fast Crits and Grits in Scotland,Virtual Ride,,3007,21.39,170.0,53,false,,,activities/15735054821.fit.gz,,,3007.0,3007.0,21397.5,14.74,7.116,238.0,0.0,22.8,87.0,10.9,0.0,,,123.0,83.0,170.0,146.0,,113.0,324.0,,,53.0,,,,,,,,,119.0,3008.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.116,0.0,,,,,,,94.0,106.0,,,,,,,,,,,,,media/4376c402-ab4d-491d-a4ee-24b19aceaab3.jpg|media/2fccd664-f963-4f9f-b43c-5d298229b254.jpg|media/0da6d474-4a0a-4943-a810-cddac040c2f6.jpg|media/60dd7162-c10b-46c6-aa6b-199887274551.mp4
14734610141,"Jun 8, 2025, 10:56:40 AM",Lunch Run,Run,,6990,15.34,177.0,203,false,,,activities/15724121001.fit.gz,,,6990.0,6779.0,15342.5,5.98,2.263,383.0,409.0,31.6,123.6,50.0,-0.2,,,,,177.0,156.0,,133.0,868.0,,,203.0,,,,,,,,,132.0,6995.0,,,0.0,,1.0,17116.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.195,4899.5,,,,19138.0,,,270.0,118.0,2.525,,,,,,,,,,,,""
14713524105,"Jun 6, 2025, 11:04:30 AM",Zwift - The Long Ride on The Muckle Yin in Scotland,Virtual Ride,,5511,33.12,174.0,122,false,,,activities/15701312906.fit.gz,,,5511.0,5124.0,33121.5,15.86,6.464,400.0,0.0,21.8,87.0,16.1,0.1,,,123.0,77.0,174.0,151.0,,106.0,516.0,,,122.0,,,,,,,,,109.0,5318.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.01,22.3,,,,,,,139.0,97.0,,,,,,,,,,,,,media/f21003f4-d36b-4045-842d-44321ac5721c.jpg|media/4effd90c-53f8-4f9f-8712-a545cb4fe718.jpg|media/4fdb25da-c3b7-40a5-bfb7-6e7c854a5eac.jpg|media/6824d2f6-3945-4763-bc71-802c27c89ff9.mp4
14704688521,"Jun 5, 2025, 12:14:53 PM",Afternoon Run,Run,,4665,9.34,180.0,115,false,,,activities/15691788772.fit.gz,,,4665.0,4360.0,9348.0,3.52,2.144,78.2,81.6,0.0,41.2,22.3,0.0,,,,,180.0,155.0,,130.0,528.0,,,115.0,,,,,,,,,126.0,4666.0,,,0.0,,1.0,9549.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.004,982.6,,,,11652.0,,,170.0,115.0,2.19,,,,,,,,,,,,""
14692038257,"Jun 4, 2025, 9:20:09 AM",Zwift - Make A Break For It on London Uprising in London,Virtual Ride,,3008,18.20,163.0,37,false,,,activities/15678218149.fit.gz,,,3008.0,3008.0,18208.9,16.54,6.053,241.0,0.0,3.0,155.6,16.5,0.1,,,120.0,79.0,163.0,138.0,,104.0,298.0,,,37.0,,,,,,,,,113.0,3009.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.053,0.0,,,,,,,88.0,103.0,,,,,,,,,,,,,media/d6f9d8ad-3883-4eaa-91e5-c18da946cc76.jpg|media/3b72bc29-f662-42b9-87fb-957fa0c21dc2.jpg|media/7b4eb0f0-303a-49c7-8a92-dc97bd525934.jpg|media/89b04576-aa9e-423a-b49e-8a7b539ca4f2.mp4
14670875061,"Jun 2, 2025, 9:52:11 AM",Zwift - Long Tempo on Rising Empire in New York,Virtual Ride,,3009,16.46,154.0,43,false,,,activities/15655517305.fit.gz,,,3009.0,3009.0,16464.1,17.8,5.472,315.0,0.0,4.4,132.8,18.0,0.4,,,123.0,79.0,154.0,140.0,,106.0,304.0,,,43.0,,,,,,,,,111.0,3010.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.472,0.0,,,,,,,85.0,101.0,,,,,,,,,,,,,media/2c990298-eacb-4781-9d91-7894efb30101.jpg|media/2c94f546-aeb6-4250-80ef-bbedb886b5b1.jpg|media/eaded33d-01e9-4d94-bee5-bb5f602170d4.jpg|media/ced4dc53-f95f-479d-b862-693629105e59.mp4
14660521005,"Jun 1, 2025, 8:31:06 AM",Morning Run,Run,,4740,10.29,165.0,133,false,,,activities/15644342414.fit.gz,,,4740.0,4586.0,10289.3,3.58,2.244,46.0,48.2,31.8,43.0,16.1,0.0,,,,,165.0,156.0,,132.0,589.0,,,133.0,,,,,,,,,130.0,4741.0,,,0.0,,1.0,10424.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.171,3440.3,,,,12722.0,,,209.0,126.0,2.273,,,,,,,,,,,,""
14641891080,"May 30, 2025, 1:29:48 PM",Zwift - The Long Ride on Innsbruckring in Innsbruck,Virtual Ride,"",3916,26.42,159.0,27,false,,,activities/15624272109.fit.gz,,,3916.0,3916.0,26419.0,16.26,6.746,230.0,0.0,278.8,317.2,10.0,0.0,,,124.0,81.0,159.0,127.0,,93.0,347.0,,,27.0,,,,,,,,,100.0,3917.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.746,0.0,,,,,,,90.0,91.0,,,,,,,,,,,,,""
14630434456,"May 29, 2025, 10:07:39 AM",Lunch Run,Run,,6962,15.28,169.0,204,false,,,activities/15611957344.fit.gz,,,6962.0,6760.0,15285.6,3.88,2.261,122.6,123.4,33.2,85.4,50.0,0.0,,,,,169.0,158.0,,133.0,852.0,,,204.0,,,,,,,,,131.0,6964.0,,,0.0,,1.0,15755.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.196,5033.7,,,,18914.0,,,274.0,119.0,2.331,,,,,,,,,,,,""
14619161019,"May 28, 2025, 9:47:01 AM",Zwift - Introductory Intervals on Roule Ma Poule in France,Virtual Ride,"",3338,21.38,156.0,34,false,,,activities/15599882277.fit.gz,,,3338.0,3319.0,21388.2,15.6,6.444,155.0,0.0,10.4,120.8,9.3,0.0,,,121.0,79.0,156.0,135.0,,91.0,288.0,,,34.0,,,,,,,,,98.0,3339.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.407,0.0,,,,,,,73.0,89.0,,,,,,,,,,,,,""
14599620672,"May 26, 2025, 11:46:36 AM",Дневной велозаезд,Virtual Ride,"",3090,21.44,169.0,47,false,"",,activities/15578906399.fit.gz,,,3090.0,3031.0,21445.7,12.08,7.075,92.0,0.0,11.2,31.4,7.4,0.0,,,131.0,83.0,169.0,142.0,,86.0,247.0,,,47.0,,,,,,,,,96.0,3091.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.94,0.0,,,,,,,65.0,87.0,,,,,,,,,,,,,""
14583643338,"May 24, 2025, 9:18:30 AM",Lunch Run,Run,,3511,7.22,171.0,92,false,,,activities/15561600857.fit.gz,,,3511.0,3156.0,7223.9,3.607,2.289,51.6,52.0,33.0,44.0,35.0,0.0,,,,,171.0,157.0,,136.0,391.0,,,92.0,,,,,,,,,129.0,3513.0,,,0.0,,1.0,7482.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.057,1755.6,,,,8970.0,,,133.0,117.0,2.371,,,,,,,,,,,,""
14550260553,"May 13, 2025, 7:37:24 AM",Morning Run,Run,,3073,6.25,164.0,55,false,,,activities/15525701181.fit.gz,,,3073.0,2831.0,6249.9,3.7,2.208,62.8,64.6,134.6,165.8,35.9,0.0,,,,,164.0,147.0,,129.0,341.0,,,55.0,,,,,,,,,125.0,3073.0,,,0.0,,1.0,6432.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.034,831.6,,,,7872.0,,,110.0,114.0,2.272,,,,,,,,,,,,""
14550261031,"May 11, 2025, 9:13:55 AM",Lunch Run,Run,,3257,7.02,171.0,72,false,,,activities/15525701493.fit.gz,,,3257.0,2998.0,7026.1,3.76,2.344,100.6,102.6,134.4,198.6,45.9,0.0,,,,,171.0,152.0,,137.0,388.0,,,72.0,,,,,,,,,133.0,3257.0,,,0.0,,1.0,7478.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.157,865.2,,,,8444.0,,,132.0,121.0,2.494,,,,,,,,,,,,""
14550261933,"May 7, 2025, 7:28:18 AM",Morning Run,Run,,4428,10.17,171.0,122,false,,,activities/15525702360.fit.gz,,,4428.0,4352.0,10177.7,6.24,2.339,126.8,127.8,155.2,187.6,26.2,0.0,,,,,171.0,155.0,,139.0,559.0,,,122.0,,,,,,,,,139.0,4430.0,,,0.0,,1.0,10495.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.298,4583.3,,,,12100.0,,,195.0,126.0,2.412,,,,,,,,,,,,""
14550261823,"May 5, 2025, 6:03:26 AM",Morning Run,Run,,2011,3.54,133.0,7,false,,,activities/15525702481.fit.gz,,,2011.0,1959.0,3546.5,4.02,1.81,40.6,40.0,146.6,169.2,29.7,0.1,,,,,133.0,122.0,,106.0,174.0,,,7.0,,,,,,,,,105.0,2012.0,,,0.0,,1.0,3667.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.764,252.1,,,,5340.0,,,50.0,95.0,1.872,,,,,,,,,,,,""
14550262377,"May 4, 2025, 6:30:50 AM",Morning Run,Run,,2495,5.58,171.0,72,false,,,activities/15525703097.fit.gz,,,2495.0,2449.0,5586.5,4.68,2.281,97.4,92.2,143.2,169.6,30.0,0.1,,,,,171.0,157.0,,134.0,318.0,,,72.0,,,,,,,,,134.0,2496.0,,,0.0,,1.0,5897.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.239,1565.7,,,,6856.0,,,103.0,122.0,2.408,,,,,,,,,,,,""
14360826121,"May 2, 2025, 12:59:18 PM",Afternoon Walk,Walk,,1177,1.18,147.0,2,false,,,activities/15323274535.fit.gz,,,1177.0,837.0,1180.2,2.425,1.41,44.0,4.6,0.0,40.2,17.6,3.0,,,,,147.0,103.0,,,40.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.003,0.0,,,,1528.0,,,,,,,,,,,,,,,,,""
14360828349,"May 2, 2025, 9:08:09 AM",Lunch Run,Run,,2549,5.37,155.0,38,false,,,activities/15323276892.fit.gz,,,2549.0,2331.0,5374.0,3.827,2.305,26.2,30.2,30.0,39.0,28.4,-0.1,,,,,155.0,144.0,,135.0,270.0,,,38.0,,,,,,,,,129.0,2551.0,,,0.0,,1.0,5472.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.108,1748.0,,,,6340.0,,,97.0,117.0,2.348,,,,,,,,,,,,""
14345916342,"May 1, 2025, 12:04:58 PM",Afternoon Ride,Ride,"",14118,64.71,180.0,393,false,,,activities/15307598749.fit.gz,,,14118.0,10824.0,64710.6,13.22,5.978,526.2,529.2,27.8,90.0,49.1,0.0,,,,,180.0,161.0,,,1372.0,,,393.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.584,2207.5,,,,,,,,,,,,,,,,,,,,,media/CE5B4A8C-94F3-44E7-85F2-CB10F62FB5E1.jpg
14323155938,"Apr 29, 2025, 1:23:18 PM",Easy Run,Run,"",3773,8.04,150.0,36,false,,,activities/15283833648.fit.gz,,,3773.0,3569.0,8044.0,5.44,2.254,210.2,209.0,33.0,91.8,49.0,0.0,,,,,150.0,139.0,,132.0,385.0,,,36.0,,,,,,,,,128.0,3774.0,0.0,,0.0,,1.0,8933.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.132,2081.7,,,,9728.0,,,141.0,116.0,2.503,,,,,,,,,,,,""
14311077263,"Apr 28, 2025, 11:12:06 AM",Afternoon Run,Run,,2896,6.79,174.0,56,false,,,activities/15271225683.fit.gz,,,2896.0,2699.0,6794.8,5.64,2.518,105.0,105.2,33.2,64.4,47.5,0.0,,,,,174.0,150.0,,148.0,335.0,,,56.0,,,,,,,,,145.0,2898.0,,,0.0,,1.0,7146.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.346,2238.6,,,,7510.0,,,140.0,132.0,2.648,,,,,,,,,,,,""
14293482612,"Apr 26, 2025, 2:15:53 PM",Afternoon Ride,Ride,"",5149,27.44,179.0,125,false,,,activities/15252739890.fit.gz,,,5149.0,4511.0,27443.6,12.86,6.084,60.8,60.2,36.6,54.2,10.4,0.0,,,,,179.0,155.0,,,569.0,,,125.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.33,0.0,,,,,,,,,,,,,,,,,,,,,media/C1F433C7-3D4D-46BE-857E-DC854DE6A735.jpg|media/4642E5D3-CC94-451F-96B1-C1CFA27E73D5.jpg
14273001979,"Apr 24, 2025, 12:41:05 PM",Afternoon Run,Run,,5176,11.14,163.0,121,false,,,activities/15231318699.fit.gz,,,5176.0,4886.0,11145.6,5.08,2.281,51.0,50.6,35.2,41.8,19.3,0.0,,,,,163.0,151.0,,134.0,599.0,,,121.0,,,,,,,,,131.0,5177.0,,,0.0,,1.0,11307.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.153,3765.0,,,,13388.0,,,203.0,119.0,2.314,,,,,,,,,,,,""
14273001686,"Apr 23, 2025, 2:27:57 PM",Afternoon Yoga,Yoga,,2275,0,113.0,4,false,,,activities/15231318652.fit.gz,,,2275.0,2275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,113.0,85.0,,,105.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
